Customer Id,Invoice Id,Product Purchased,Quantity,Sales Price,Discount,Purchase Date,Total Price,Product Category
CUST1006,INV58843,Fashion accessories,5,10.44,0.03,2025-05-06,50.63,Fashion
CUST1019,INV27054,Fashion accessories,1,95.66,0.29,2025-05-02,67.92,Fashion
CUST1033,INV82924,Children's products,4,67.52,0.09,2025-05-13,245.77,Toys & Kids
CUST1043,INV17861,Fashion accessories,3,88.11,0.27,2025-05-21,192.96,Fashion
CUST1041,INV86869,Stationery,1,50.93,0.18,2025-05-10,41.76,Office Supplies
CUST1040,INV83608,Stationery,1,56.4,0.25,2025-05-24,42.3,Office Supplies
CUST1022,INV83620,Home textile,1,54.0,0.3,2025-05-23,37.8,Home Essentials
CUST1006,INV53207,Fashion accessories,5,70.02,0.09,2025-05-25,318.59,Fashion
CUST1049,INV97819,Electronics,4,22.57,0.29,2025-05-08,64.1,Electronics
CUST1016,INV26021,Bags,5,12.7,0.12,2025-05-14,55.88,Fashion
CUST1044,INV63845,Children's products,4,37.71,0.12,2025-05-21,132.74,Toys & Kids
CUST1020,INV56346,Electronics,5,73.42,0.1,2025-05-03,330.39,Electronics
CUST1015,INV97207,Bags,5,28.17,0.16,2025-05-23,118.31,Fashion
CUST1013,INV65435,Fashion accessories,3,70.61,0.05,2025-05-04,201.24,Fashion
CUST1010,INV16743,Electronics,5,97.29,0.17,2025-05-01,403.75,Electronics
CUST1002,INV47700,Beauty and Clean products,2,18.45,0.16,2025-05-07,31.0,Health & Beauty
CUST1003,INV88696,Electronics,3,70.53,0.23,2025-05-16,162.92,Electronics
CUST1016,INV50953,Stationery,5,49.94,0.25,2025-05-03,187.27,Office Supplies
CUST1031,INV56090,Fashion accessories,1,88.13,0.13,2025-05-05,76.67,Fashion
CUST1040,INV23579,Apparel,2,25.94,0.09,2025-05-19,47.21,Fashion
CUST1050,INV85748,Electronics,2,72.34,0.08,2025-05-08,133.11,Electronics
CUST1005,INV76507,Beauty and Clean products,2,85.43,0.06,2025-05-17,160.61,Health & Beauty
CUST1030,INV37884,Fashion accessories,3,95.02,0.02,2025-05-22,279.36,Fashion
CUST1027,INV30280,Electronics,5,71.49,0.1,2025-05-15,321.7,Electronics
CUST1041,INV96079,Household supplies,5,54.75,0.08,2025-05-01,251.85,Home Essentials
CUST1037,INV73201,Beauty and Clean products,1,65.61,0.29,2025-05-01,46.58,Health & Beauty
CUST1013,INV39392,Apparel,1,88.2,0.17,2025-05-23,73.21,Fashion
CUST1046,INV24184,Household supplies,2,61.35,0.1,2025-05-11,110.43,Home Essentials
CUST1045,INV55890,Beauty and Clean products,1,12.73,0.17,2025-05-27,10.57,Health & Beauty
CUST1025,INV82910,Children's products,3,93.79,0.04,2025-05-04,270.12,Toys & Kids
CUST1032,INV58176,Bags,5,72.06,0.13,2025-05-28,313.46,Fashion
CUST1026,INV25058,Beauty and Clean products,2,70.89,0.19,2025-05-14,114.84,Health & Beauty
CUST1016,INV46512,Apparel,1,29.41,0.15,2025-05-23,25.0,Fashion
CUST1010,INV85248,Home textile,3,69.3,0.12,2025-05-05,182.95,Home Essentials
CUST1042,INV39643,Bags,3,45.45,0.3,2025-05-16,95.44,Fashion
CUST1045,INV66244,Fashion accessories,1,68.61,0.26,2025-05-03,50.77,Fashion
CUST1001,INV83526,Beauty and Clean products,5,19.59,0.19,2025-05-08,79.34,Health & Beauty
CUST1049,INV91490,Bags,1,69.21,0.17,2025-05-13,57.44,Fashion
CUST1050,INV90422,Electronics,2,99.95,0.19,2025-05-03,161.92,Electronics
CUST1007,INV98470,Beauty and Clean products,1,14.34,0.06,2025-05-24,13.48,Health & Beauty
CUST1050,INV94239,Household supplies,3,97.95,0.12,2025-05-26,258.59,Home Essentials
CUST1028,INV82972,Apparel,1,46.62,0.01,2025-05-04,46.15,Fashion
CUST1015,INV13441,Stationery,5,88.37,0.14,2025-05-04,379.99,Office Supplies
CUST1012,INV89822,Stationery,4,80.41,0.16,2025-05-11,270.18,Office Supplies
CUST1045,INV96223,Apparel,1,61.03,0.07,2025-05-12,56.76,Fashion
CUST1034,INV45054,Home textile,5,76.46,0.29,2025-05-29,271.43,Home Essentials
CUST1030,INV13794,Apparel,5,89.07,0.27,2025-05-10,325.11,Fashion
CUST1004,INV33647,Electronics,3,46.37,0.22,2025-05-05,108.51,Electronics
CUST1036,INV45818,Apparel,5,39.43,0.16,2025-05-13,165.61,Fashion
CUST1016,INV50499,Apparel,5,70.08,0.26,2025-05-25,259.3,Fashion
CUST1008,INV54541,Bags,5,82.71,0.04,2025-05-27,397.01,Fashion
CUST1030,INV56009,Fashion accessories,5,78.61,0.24,2025-05-25,298.72,Fashion
CUST1009,INV10800,Stationery,2,81.8,0.04,2025-05-28,157.06,Office Supplies
CUST1030,INV33777,Home textile,2,49.2,0.24,2025-05-05,74.78,Home Essentials
CUST1043,INV28776,Bags,3,83.61,0.08,2025-05-21,230.76,Fashion
CUST1034,INV84228,Stationery,1,20.82,0.26,2025-05-22,15.41,Office Supplies
CUST1036,INV96159,Fashion accessories,5,59.0,0.28,2025-05-05,212.4,Fashion
CUST1039,INV62531,Apparel,1,10.52,0.04,2025-05-03,10.1,Fashion
CUST1021,INV19120,Fashion accessories,1,39.21,0.14,2025-05-17,33.72,Fashion
CUST1049,INV28595,Stationery,3,42.98,0.29,2025-05-19,91.55,Office Supplies
CUST1029,INV92991,Children's products,5,45.66,0.15,2025-05-01,194.05,Toys & Kids
CUST1040,INV14018,Beauty and Clean products,5,72.59,0.26,2025-05-20,268.58,Health & Beauty
CUST1047,INV22026,Beauty and Clean products,4,44.97,0.18,2025-05-21,147.5,Health & Beauty
CUST1033,INV79531,Household supplies,1,50.38,0.11,2025-05-06,44.84,Home Essentials
CUST1028,INV38197,Electronics,1,31.38,0.09,2025-05-15,28.56,Electronics
CUST1036,INV59308,Fashion accessories,2,43.59,0.06,2025-05-12,81.95,Fashion
CUST1029,INV65028,Apparel,4,30.45,0.23,2025-05-24,93.79,Fashion
CUST1011,INV69460,Fashion accessories,2,16.59,0.12,2025-05-07,29.2,Fashion
CUST1048,INV54681,Apparel,2,64.31,0.15,2025-05-21,109.33,Fashion
CUST1031,INV30631,Children's products,2,70.14,0.15,2025-05-24,119.24,Toys & Kids
CUST1029,INV58503,Children's products,3,65.75,0.17,2025-05-05,163.72,Toys & Kids
CUST1017,INV50846,Electronics,3,51.71,0.26,2025-05-30,114.8,Electronics
CUST1049,INV52517,Home textile,2,44.18,0.29,2025-05-14,62.74,Home Essentials
CUST1016,INV84395,Stationery,4,87.7,0.12,2025-05-20,308.7,Office Supplies
CUST1041,INV88148,Household supplies,1,56.72,0.25,2025-05-22,42.54,Home Essentials
CUST1018,INV21135,Children's products,4,53.13,0.23,2025-05-15,163.64,Toys & Kids
CUST1050,INV16895,Bags,5,12.31,0.17,2025-05-28,51.09,Fashion
CUST1050,INV30392,Beauty and Clean products,3,40.71,0.29,2025-05-07,86.71,Health & Beauty
CUST1034,INV30632,Apparel,1,44.22,0.06,2025-05-03,41.57,Fashion
CUST1032,INV90981,Beauty and Clean products,1,45.89,0.03,2025-05-29,44.51,Health & Beauty
CUST1041,INV16522,Children's products,5,62.22,0.26,2025-05-04,230.21,Toys & Kids
CUST1016,INV98338,Children's products,5,58.02,0.13,2025-05-05,252.39,Toys & Kids
CUST1018,INV20693,Bags,2,64.71,0.25,2025-05-25,97.06,Fashion
CUST1029,INV45665,Bags,3,78.84,0.27,2025-05-04,172.66,Fashion
CUST1005,INV68079,Beauty and Clean products,3,83.17,0.02,2025-05-19,244.52,Health & Beauty
CUST1046,INV96761,Electronics,4,74.63,0.27,2025-05-24,217.92,Electronics
CUST1019,INV65576,Beauty and Clean products,2,96.0,0.13,2025-05-13,167.04,Health & Beauty
CUST1016,INV73656,Children's products,2,11.64,0.15,2025-05-12,19.79,Toys & Kids
CUST1018,INV89570,Beauty and Clean products,2,27.62,0.19,2025-05-31,44.74,Health & Beauty
CUST1022,INV67939,Apparel,2,10.68,0.28,2025-05-14,15.38,Fashion
CUST1021,INV64287,Electronics,3,68.27,0.01,2025-05-11,202.76,Electronics
CUST1035,INV45804,Children's products,3,90.82,0.14,2025-05-26,234.32,Toys & Kids
CUST1006,INV38255,Fashion accessories,2,31.91,0.21,2025-05-05,50.42,Fashion
CUST1009,INV77154,Children's products,4,93.43,0.22,2025-05-08,291.5,Toys & Kids
CUST1010,INV24918,Beauty and Clean products,1,15.42,0.21,2025-05-09,12.18,Health & Beauty
CUST1015,INV55242,Stationery,1,94.1,0.04,2025-05-21,90.34,Office Supplies
CUST1025,INV66349,Fashion accessories,4,41.65,0.09,2025-05-03,151.61,Fashion
CUST1045,INV24534,Household supplies,2,19.13,0.11,2025-05-08,34.05,Home Essentials
CUST1010,INV47125,Children's products,3,53.73,0.24,2025-05-18,122.5,Toys & Kids
CUST1046,INV98895,Home textile,1,33.11,0.08,2025-05-20,30.46,Home Essentials
CUST1014,INV98930,Home textile,5,35.64,0.06,2025-05-20,167.51,Home Essentials
CUST1005,INV87743,Children's products,5,37.66,0.29,2025-05-24,133.69,Toys & Kids
CUST1027,INV73783,Household supplies,4,82.27,0.0,2025-05-20,329.08,Home Essentials
CUST1027,INV79066,Stationery,2,58.52,0.3,2025-05-10,81.93,Office Supplies
CUST1022,INV97442,Fashion accessories,1,38.02,0.2,2025-05-25,30.42,Fashion
CUST1035,INV50425,Children's products,2,64.93,0.25,2025-05-31,97.4,Toys & Kids
CUST1030,INV15952,Apparel,1,74.45,0.09,2025-05-23,67.75,Fashion
CUST1027,INV38903,Household supplies,4,34.54,0.0,2025-05-01,138.16,Home Essentials
CUST1004,INV61807,Household supplies,4,47.22,0.22,2025-05-28,147.33,Home Essentials
CUST1014,INV88554,Beauty and Clean products,5,20.97,0.25,2025-05-28,78.64,Health & Beauty
CUST1027,INV17180,Fashion accessories,2,26.3,0.22,2025-05-22,41.03,Fashion
CUST1025,INV11007,Stationery,5,71.3,0.04,2025-05-29,342.24,Office Supplies
CUST1050,INV36794,Apparel,2,26.33,0.23,2025-05-10,40.55,Fashion
CUST1038,INV49507,Fashion accessories,5,57.26,0.23,2025-05-07,220.45,Fashion
CUST1045,INV37686,Electronics,3,73.81,0.2,2025-05-17,177.14,Electronics
CUST1002,INV27987,Beauty and Clean products,3,19.62,0.23,2025-05-20,45.32,Health & Beauty
CUST1049,INV43491,Home textile,3,61.06,0.25,2025-05-17,137.38,Home Essentials
CUST1037,INV47938,Apparel,3,33.09,0.18,2025-05-07,81.4,Fashion
CUST1025,INV53007,Fashion accessories,1,96.66,0.03,2025-05-24,93.76,Fashion
CUST1031,INV25726,Home textile,3,53.52,0.15,2025-05-13,136.48,Home Essentials
CUST1001,INV11013,Apparel,4,82.54,0.02,2025-05-10,323.56,Fashion
CUST1023,INV75193,Apparel,4,59.52,0.12,2025-05-21,209.51,Fashion
CUST1020,INV66446,Stationery,1,13.91,0.12,2025-05-02,12.24,Office Supplies
CUST1049,INV33028,Household supplies,3,66.98,0.02,2025-05-26,196.92,Home Essentials
CUST1025,INV26932,Apparel,3,95.63,0.1,2025-05-29,258.2,Fashion
CUST1027,INV59834,Stationery,3,64.15,0.03,2025-05-26,186.68,Office Supplies
CUST1035,INV79806,Fashion accessories,5,83.73,0.24,2025-05-31,318.17,Fashion
CUST1048,INV40161,Electronics,2,89.58,0.28,2025-05-08,129.0,Electronics
CUST1048,INV75570,Children's products,5,30.53,0.02,2025-05-16,149.6,Toys & Kids
CUST1035,INV83233,Children's products,2,29.08,0.29,2025-05-13,41.29,Toys & Kids
CUST1039,INV97562,Household supplies,3,64.99,0.16,2025-05-04,163.77,Home Essentials
CUST1015,INV56421,Stationery,3,46.99,0.09,2025-05-08,128.28,Office Supplies
CUST1032,INV19447,Electronics,5,85.59,0.02,2025-05-16,419.39,Electronics
CUST1015,INV62044,Beauty and Clean products,5,91.0,0.15,2025-05-21,386.75,Health & Beauty
CUST1018,INV15544,Fashion accessories,2,41.81,0.24,2025-05-20,63.55,Fashion
CUST1028,INV67176,Apparel,4,31.32,0.21,2025-05-03,98.97,Fashion
CUST1032,INV12456,Apparel,2,80.25,0.02,2025-05-17,157.29,Fashion
CUST1002,INV70260,Fashion accessories,5,34.73,0.02,2025-05-29,170.18,Fashion
CUST1025,INV20205,Fashion accessories,5,84.04,0.12,2025-05-01,369.78,Fashion
CUST1022,INV51033,Stationery,1,48.14,0.09,2025-05-12,43.81,Office Supplies
CUST1043,INV85465,Apparel,5,70.08,0.07,2025-05-30,325.87,Fashion
CUST1044,INV66267,Children's products,1,18.6,0.08,2025-05-11,17.11,Toys & Kids
CUST1026,INV85156,Household supplies,4,66.15,0.24,2025-05-05,201.1,Home Essentials
CUST1047,INV63008,Children's products,2,50.66,0.28,2025-05-13,72.95,Toys & Kids
CUST1011,INV93904,Home textile,2,62.79,0.12,2025-05-28,110.51,Home Essentials
CUST1030,INV64747,Bags,1,25.12,0.27,2025-05-27,18.34,Fashion
CUST1009,INV47947,Electronics,2,76.32,0.1,2025-05-19,137.38,Electronics
CUST1040,INV25096,Home textile,5,87.65,0.14,2025-05-14,376.9,Home Essentials
CUST1035,INV63088,Bags,3,29.51,0.07,2025-05-12,82.33,Fashion
CUST1002,INV12733,Fashion accessories,1,18.61,0.19,2025-05-18,15.07,Fashion
CUST1026,INV52568,Children's products,2,12.13,0.29,2025-05-22,17.22,Toys & Kids
CUST1038,INV32527,Beauty and Clean products,1,67.78,0.18,2025-05-06,55.58,Health & Beauty
CUST1037,INV91018,Household supplies,1,64.64,0.11,2025-05-25,57.53,Home Essentials
CUST1043,INV70305,Apparel,3,59.2,0.19,2025-05-16,143.86,Fashion
CUST1002,INV57428,Beauty and Clean products,5,30.88,0.04,2025-05-31,148.22,Health & Beauty
CUST1006,INV21551,Bags,1,45.18,0.27,2025-05-25,32.98,Fashion
CUST1042,INV67240,Children's products,2,63.5,0.15,2025-05-03,107.95,Toys & Kids
CUST1028,INV23875,Fashion accessories,4,54.71,0.13,2025-05-01,190.39,Fashion
CUST1009,INV41891,Children's products,1,98.9,0.18,2025-05-19,81.1,Toys & Kids
CUST1030,INV67104,Electronics,1,22.28,0.19,2025-05-03,18.05,Electronics
CUST1012,INV87184,Children's products,3,72.56,0.02,2025-05-01,213.33,Toys & Kids
CUST1004,INV62487,Home textile,5,46.39,0.2,2025-05-09,185.56,Home Essentials
CUST1017,INV78676,Household supplies,4,48.54,0.07,2025-05-07,180.57,Home Essentials
CUST1025,INV20308,Beauty and Clean products,2,74.58,0.21,2025-05-02,117.84,Health & Beauty
CUST1021,INV61873,Children's products,4,72.32,0.25,2025-05-30,216.96,Toys & Kids
CUST1014,INV50668,Children's products,2,99.21,0.24,2025-05-02,150.8,Toys & Kids
CUST1030,INV54500,Bags,5,21.56,0.17,2025-05-31,89.47,Fashion
CUST1021,INV39041,Electronics,2,19.37,0.16,2025-05-26,32.54,Electronics
CUST1022,INV53655,Children's products,3,75.19,0.04,2025-05-13,216.55,Toys & Kids
CUST1049,INV32037,Children's products,3,62.05,0.23,2025-05-17,143.34,Toys & Kids
CUST1025,INV20011,Apparel,3,34.67,0.08,2025-05-10,95.69,Fashion
CUST1018,INV76910,Children's products,3,17.15,0.15,2025-05-21,43.73,Toys & Kids
CUST1049,INV92998,Fashion accessories,4,17.71,0.09,2025-05-23,64.46,Fashion
CUST1027,INV24945,Home textile,5,90.48,0.04,2025-05-17,434.3,Home Essentials
CUST1017,INV79547,Household supplies,2,27.27,0.19,2025-05-25,44.18,Home Essentials
CUST1006,INV76840,Apparel,2,39.1,0.02,2025-05-14,76.64,Fashion
CUST1031,INV35415,Electronics,3,30.4,0.22,2025-05-14,71.14,Electronics
CUST1002,INV55793,Fashion accessories,3,41.95,0.1,2025-05-23,113.27,Fashion
CUST1048,INV56019,Home textile,1,16.25,0.0,2025-05-13,16.25,Home Essentials
CUST1035,INV94599,Household supplies,5,56.72,0.15,2025-05-03,241.06,Home Essentials
CUST1004,INV29358,Household supplies,4,16.09,0.01,2025-05-21,63.72,Home Essentials
CUST1023,INV40968,Home textile,2,82.03,0.08,2025-05-18,150.94,Home Essentials
CUST1015,INV23474,Fashion accessories,1,31.03,0.21,2025-05-18,24.51,Fashion
CUST1042,INV29194,Electronics,1,58.6,0.02,2025-05-20,57.43,Electronics
CUST1005,INV43550,Electronics,2,89.21,0.25,2025-05-05,133.82,Electronics
CUST1050,INV35856,Bags,4,68.58,0.0,2025-05-09,274.32,Fashion
CUST1042,INV32740,Electronics,1,57.97,0.07,2025-05-03,53.91,Electronics
CUST1003,INV88957,Home textile,1,39.19,0.22,2025-05-10,30.57,Home Essentials
CUST1049,INV30036,Children's products,5,39.97,0.09,2025-05-03,181.86,Toys & Kids
CUST1002,INV95918,Home textile,4,70.25,0.03,2025-05-17,272.57,Home Essentials
CUST1016,INV19876,Home textile,1,99.47,0.11,2025-05-30,88.53,Home Essentials
CUST1013,INV33218,Apparel,4,69.57,0.08,2025-05-07,256.02,Fashion
CUST1002,INV92306,Beauty and Clean products,2,60.2,0.25,2025-05-26,90.3,Health & Beauty
CUST1040,INV74764,Children's products,3,75.76,0.09,2025-05-05,206.82,Toys & Kids
CUST1010,INV70811,Stationery,1,51.87,0.24,2025-05-18,39.42,Office Supplies
CUST1016,INV83889,Beauty and Clean products,5,15.41,0.27,2025-05-11,56.25,Health & Beauty
CUST1009,INV85952,Household supplies,2,60.61,0.13,2025-05-13,105.46,Home Essentials
CUST1031,INV68838,Fashion accessories,4,96.19,0.27,2025-05-19,280.87,Fashion
CUST1043,INV99277,Apparel,2,25.78,0.11,2025-05-21,45.89,Fashion
CUST1008,INV83989,Household supplies,1,72.1,0.29,2025-05-25,51.19,Home Essentials
CUST1037,INV94278,Stationery,4,28.08,0.03,2025-05-27,108.95,Office Supplies
CUST1014,INV93269,Children's products,3,58.22,0.21,2025-05-21,137.98,Toys & Kids
CUST1030,INV91857,Home textile,2,18.7,0.15,2025-05-22,31.79,Home Essentials
CUST1045,INV52363,Children's products,1,50.53,0.12,2025-05-21,44.47,Toys & Kids
CUST1017,INV92210,Apparel,5,78.05,0.19,2025-05-03,316.1,Fashion
CUST1050,INV51436,Children's products,4,41.28,0.21,2025-05-10,130.44,Toys & Kids
CUST1024,INV29786,Electronics,2,69.84,0.0,2025-05-23,139.68,Electronics
CUST1011,INV67640,Fashion accessories,2,81.59,0.05,2025-05-14,155.02,Fashion
CUST1039,INV18950,Home textile,3,93.45,0.21,2025-05-24,221.48,Home Essentials
CUST1039,INV71462,Household supplies,3,31.12,0.2,2025-05-31,74.69,Home Essentials
CUST1048,INV67961,Electronics,5,45.94,0.29,2025-05-28,163.09,Electronics
CUST1046,INV92756,Electronics,5,23.72,0.23,2025-05-08,91.32,Electronics
CUST1008,INV49691,Electronics,1,99.32,0.29,2025-05-02,70.52,Electronics
CUST1050,INV46002,Stationery,1,93.43,0.21,2025-05-08,73.81,Office Supplies
CUST1011,INV87518,Home textile,5,58.6,0.09,2025-05-03,266.63,Home Essentials
CUST1020,INV17362,Stationery,5,85.78,0.03,2025-05-30,416.03,Office Supplies
CUST1007,INV56129,Stationery,4,56.89,0.23,2025-05-14,175.22,Office Supplies
CUST1038,INV76497,Fashion accessories,3,66.12,0.19,2025-05-04,160.67,Fashion
CUST1002,INV19724,Electronics,1,18.02,0.01,2025-05-15,17.84,Electronics
CUST1020,INV50685,Stationery,3,77.97,0.11,2025-05-20,208.18,Office Supplies
CUST1037,INV70521,Fashion accessories,3,21.49,0.29,2025-05-20,45.77,Fashion
CUST1044,INV69233,Beauty and Clean products,5,84.35,0.15,2025-05-02,358.49,Health & Beauty
CUST1025,INV14929,Fashion accessories,4,80.38,0.13,2025-05-10,279.72,Fashion
CUST1026,INV17456,Beauty and Clean products,2,73.79,0.14,2025-05-22,126.92,Health & Beauty
CUST1046,INV58331,Bags,4,13.25,0.06,2025-05-24,49.82,Fashion
CUST1013,INV47627,Beauty and Clean products,4,37.28,0.11,2025-05-22,132.72,Health & Beauty
CUST1005,INV20057,Beauty and Clean products,3,33.68,0.11,2025-05-24,89.93,Health & Beauty
CUST1038,INV94497,Apparel,4,42.41,0.02,2025-05-06,166.25,Fashion
CUST1045,INV21835,Stationery,1,17.89,0.23,2025-05-04,13.78,Office Supplies
CUST1041,INV90610,Children's products,3,94.33,0.12,2025-05-01,249.03,Toys & Kids
CUST1016,INV87867,Bags,1,59.84,0.25,2025-05-23,44.88,Fashion
CUST1007,INV76462,Stationery,2,37.5,0.26,2025-05-05,55.5,Office Supplies
CUST1045,INV60394,Beauty and Clean products,3,45.73,0.06,2025-05-23,128.96,Health & Beauty
CUST1050,INV70648,Children's products,2,50.25,0.2,2025-05-01,80.4,Toys & Kids
CUST1020,INV86064,Fashion accessories,3,64.05,0.14,2025-05-06,165.25,Fashion
CUST1044,INV82655,Electronics,5,56.41,0.26,2025-05-16,208.72,Electronics
CUST1039,INV15376,Home textile,4,92.75,0.06,2025-05-31,348.74,Home Essentials
CUST1008,INV68947,Beauty and Clean products,5,54.73,0.2,2025-05-12,218.92,Health & Beauty
CUST1037,INV84928,Electronics,2,99.29,0.18,2025-05-17,162.84,Electronics
CUST1003,INV95437,Electronics,4,86.63,0.09,2025-05-17,315.33,Electronics
CUST1023,INV34672,Beauty and Clean products,3,28.77,0.04,2025-05-26,82.86,Health & Beauty
CUST1035,INV52143,Beauty and Clean products,4,93.75,0.2,2025-05-27,300.0,Health & Beauty
CUST1028,INV89299,Fashion accessories,1,20.47,0.22,2025-05-24,15.97,Fashion
CUST1043,INV72341,Fashion accessories,4,83.57,0.09,2025-05-09,304.19,Fashion
CUST1024,INV75715,Apparel,1,44.26,0.19,2025-05-06,35.85,Fashion
CUST1005,INV29773,Beauty and Clean products,4,89.02,0.12,2025-05-12,313.35,Health & Beauty
CUST1033,INV18109,Beauty and Clean products,1,88.13,0.21,2025-05-05,69.62,Health & Beauty
CUST1042,INV69050,Fashion accessories,2,82.53,0.06,2025-05-24,155.16,Fashion
CUST1022,INV23566,Household supplies,5,81.1,0.27,2025-05-25,296.02,Home Essentials
CUST1001,INV55015,Fashion accessories,3,37.42,0.09,2025-05-28,102.16,Fashion
CUST1027,INV21053,Household supplies,4,17.28,0.11,2025-05-09,61.52,Home Essentials
CUST1032,INV76132,Beauty and Clean products,5,46.27,0.02,2025-05-24,226.72,Health & Beauty
CUST1007,INV94689,Fashion accessories,3,25.62,0.03,2025-05-29,74.55,Fashion
CUST1028,INV32617,Apparel,3,72.55,0.15,2025-05-04,185.0,Fashion
CUST1024,INV15130,Stationery,1,41.15,0.08,2025-05-25,37.86,Office Supplies
CUST1041,INV42472,Bags,2,97.8,0.25,2025-05-29,146.7,Fashion
CUST1030,INV67377,Bags,2,67.69,0.0,2025-05-01,135.38,Fashion
CUST1046,INV67595,Fashion accessories,5,84.02,0.11,2025-05-11,373.89,Fashion
CUST1010,INV78690,Stationery,2,21.93,0.1,2025-05-26,39.47,Office Supplies
CUST1028,INV78517,Children's products,4,87.58,0.01,2025-05-14,346.82,Toys & Kids
CUST1012,INV89928,Children's products,2,93.05,0.04,2025-05-09,178.66,Toys & Kids
CUST1047,INV30807,Fashion accessories,5,53.84,0.12,2025-05-17,236.9,Fashion
CUST1034,INV57696,Household supplies,2,64.56,0.15,2025-05-03,109.75,Home Essentials
CUST1042,INV58870,Home textile,4,78.83,0.12,2025-05-09,277.48,Home Essentials
CUST1018,INV47079,Household supplies,1,25.74,0.16,2025-05-23,21.62,Home Essentials
CUST1040,INV60779,Apparel,5,55.23,0.18,2025-05-19,226.44,Fashion
CUST1035,INV63578,Bags,1,45.88,0.0,2025-05-21,45.88,Fashion
CUST1050,INV54350,Home textile,1,23.17,0.14,2025-05-03,19.93,Home Essentials
CUST1031,INV98984,Apparel,1,43.08,0.29,2025-05-16,30.59,Fashion
CUST1030,INV88366,Electronics,3,16.14,0.16,2025-05-15,40.67,Electronics
CUST1028,INV16863,Children's products,3,12.32,0.2,2025-05-17,29.57,Toys & Kids
CUST1047,INV92691,Children's products,1,22.16,0.09,2025-05-12,20.17,Toys & Kids
CUST1038,INV94843,Household supplies,5,96.68,0.23,2025-05-02,372.22,Home Essentials
CUST1018,INV53863,Bags,4,59.46,0.23,2025-05-16,183.14,Fashion
CUST1021,INV18639,Beauty and Clean products,4,96.92,0.16,2025-05-28,325.65,Health & Beauty
CUST1016,INV53213,Bags,2,48.92,0.29,2025-05-19,69.47,Fashion
CUST1006,INV22387,Apparel,5,38.06,0.04,2025-05-06,182.69,Fashion
CUST1018,INV83133,Apparel,3,55.55,0.01,2025-05-12,164.98,Fashion
CUST1029,INV98916,Apparel,1,49.56,0.23,2025-05-06,38.16,Fashion
CUST1016,INV60667,Fashion accessories,2,19.51,0.24,2025-05-09,29.66,Fashion
CUST1049,INV47243,Electronics,4,67.67,0.04,2025-05-25,259.85,Electronics
CUST1030,INV43029,Beauty and Clean products,3,29.44,0.08,2025-05-04,81.25,Health & Beauty
CUST1037,INV96057,Beauty and Clean products,3,65.76,0.01,2025-05-29,195.31,Health & Beauty
CUST1040,INV88997,Stationery,1,68.52,0.09,2025-05-19,62.35,Office Supplies
CUST1043,INV29709,Bags,4,23.68,0.23,2025-05-22,72.93,Fashion
CUST1025,INV53694,Electronics,5,15.52,0.16,2025-05-24,65.18,Electronics
CUST1022,INV20682,Apparel,3,80.27,0.1,2025-05-04,216.73,Fashion
CUST1002,INV86380,Home textile,1,51.38,0.11,2025-05-08,45.73,Home Essentials
CUST1032,INV96980,Bags,5,15.23,0.0,2025-05-24,76.15,Fashion
CUST1021,INV28537,Fashion accessories,4,99.54,0.09,2025-05-17,362.33,Fashion
CUST1012,INV55851,Beauty and Clean products,3,15.2,0.19,2025-05-01,36.94,Health & Beauty
CUST1032,INV50662,Children's products,5,72.55,0.29,2025-05-02,257.55,Toys & Kids
CUST1014,INV95990,Children's products,5,98.53,0.25,2025-05-28,369.49,Toys & Kids
CUST1023,INV96787,Electronics,5,31.53,0.01,2025-05-28,156.07,Electronics
CUST1017,INV61374,Household supplies,3,22.8,0.27,2025-05-01,49.93,Home Essentials
CUST1022,INV26901,Beauty and Clean products,3,20.92,0.23,2025-05-08,48.33,Health & Beauty
CUST1018,INV87993,Bags,2,37.29,0.23,2025-05-02,57.43,Fashion
CUST1039,INV21104,Household supplies,4,19.09,0.14,2025-05-16,65.67,Home Essentials
CUST1045,INV50577,Fashion accessories,1,72.29,0.12,2025-05-12,63.62,Fashion
CUST1018,INV83259,Beauty and Clean products,5,15.61,0.09,2025-05-13,71.03,Health & Beauty
CUST1036,INV59372,Stationery,2,55.85,0.02,2025-05-30,109.47,Office Supplies
CUST1001,INV94343,Home textile,1,99.7,0.07,2025-05-05,92.72,Home Essentials
CUST1034,INV53054,Beauty and Clean products,2,83.26,0.07,2025-05-06,154.86,Health & Beauty
CUST1013,INV26750,Children's products,3,65.37,0.15,2025-05-30,166.69,Toys & Kids
CUST1006,INV97833,Stationery,5,37.56,0.22,2025-05-31,146.48,Office Supplies
CUST1016,INV99838,Apparel,1,66.15,0.14,2025-05-28,56.89,Fashion
CUST1047,INV78995,Bags,1,57.43,0.02,2025-05-02,56.28,Fashion
CUST1027,INV22249,Household supplies,1,48.35,0.29,2025-05-18,34.33,Home Essentials
CUST1032,INV94675,Stationery,1,21.76,0.28,2025-05-26,15.67,Office Supplies
CUST1036,INV97878,Children's products,1,89.79,0.24,2025-05-30,68.24,Toys & Kids
CUST1049,INV65496,Apparel,2,50.48,0.3,2025-05-23,70.67,Fashion
CUST1016,INV76648,Fashion accessories,5,27.52,0.16,2025-05-24,115.58,Fashion
CUST1045,INV57425,Home textile,3,43.1,0.29,2025-05-21,91.8,Home Essentials
